Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0.09695863723754883,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.10122299194335938,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.10425519943237305,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.1086266040802002,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.11282849311828613,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.11753559112548828,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.12231707572937012,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.1260843276977539,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.13243699073791504,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.13922953605651855,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.14234042167663574,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.14638710021972656,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.15053224563598633,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.15354084968566895,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.15764069557189941,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.16257548332214355,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.1673426628112793,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.17194175720214844,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.17641115188598633,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.1807253360748291,0.11190581936148891,-0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.18417143821716309,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.19231057167053223,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.19637155532836914,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.20057439804077148,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.20357322692871094,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.20762944221496582,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.21172714233398438,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.215925931930542,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.22040557861328125,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.22675323486328125,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.23114466667175293,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.238800048828125,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.24252533912658691,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.24674654006958008,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.2510037422180176,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.25428223609924316,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.2608184814453125,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.2637975215911865,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.2679476737976074,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.272050142288208,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.27655935287475586,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.28103065490722656,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.29099106788635254,0.11190581936148891,0.0,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.29453301429748535,0.11190581936148891,0.0,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.29926323890686035,0.11190581936148891,0.0,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.3028593063354492,0.11190581936148891,0.0,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.3073549270629883,0.11190581936148891,0.0,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.3116567134857178,0.11190581936148891,0.0,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.31590843200683594,0.11190581936148891,0.0,0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.32200145721435547,0.11190581936148891,0.0,0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.326052188873291,0.11190581936148891,0.0,0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.33019447326660156,0.11190581936148891,0.0,0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.3338449001312256,0.0,0.11190581936148891,-0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.34184765815734863,0.0,0.11190581936148891,-0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.34636878967285156,0.0,0.11190581936148891,-0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.3504338264465332,0.0,0.11190581936148891,-0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.35522937774658203,0.0,0.11190581936148891,-0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.35961294174194336,0.0,0.11190581936148891,-0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.36260175704956055,0.0,0.11190581936148891,-0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.3668818473815918,0.0,0.11190581936148891,-0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.3711826801300049,0.0,0.11190581936148891,-0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.3741729259490967,0.0,0.11190581936148891,-0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.3782823085784912,0.0,0.11190581936148891,-0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.38192272186279297,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.3913705348968506,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.39556384086608887,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.40027451515197754,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.40374135971069336,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.40828871726989746,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.4121086597442627,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.42008423805236816,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.4232017993927002,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.4272634983062744,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.431377649307251,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.4390990734100342,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.44242000579833984,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.4458620548248291,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.452648401260376,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.45722460746765137,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.4620542526245117,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.46670079231262207,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.4711129665374756,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.4745004177093506,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.4782993793487549,0.0,0.0,0.0,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.4835174083709717,-0.11190581936148891,0.0,0.0,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.49036407470703125,-0.11190581936148891,0.0,0.0,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.4934580326080322,-0.11190581936148891,0.0,0.0,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.4976325035095215,-0.11190581936148891,0.0,0.0,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.5014560222625732,-0.11190581936148891,0.0,0.0,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.5055959224700928,-0.11190581936148891,0.0,0.0,-0.5789691641182466,0.03384620285423037,0.8039468654434251
0.5102198123931885,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.5168914794921875,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.5215837955474854,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.5260608196258545,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.5303781032562256,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.5337953567504883,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.541243314743042,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.5442652702331543,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.5516502857208252,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.5546417236328125,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.5587074756622314,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.5618150234222412,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.566300630569458,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.5708281993865967,0.0,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.5742976665496826,0.0,0.0,0.0,-0.5789691641182466,0.03384620285423037,0.8075305810397553
0.5816237926483154,0.11190581936148891,0.11190581936148891,0.0,-0.5789691641182466,0.03384620285423037,0.8075305810397553
0.5898556709289551,0.11190581936148891,0.11190581936148891,0.0,-0.5789691641182466,0.03384620285423037,0.8075305810397553
0.5936086177825928,0.11190581936148891,0.11190581936148891,0.0,-0.5789691641182466,0.03384620285423037,0.8075305810397553
0.5982413291931152,0.11190581936148891,0.11190581936148891,0.0,-0.5789691641182466,0.03384620285423037,0.8075305810397553
0.6021089553833008,0.11190581936148891,0.11190581936148891,0.0,-0.5789691641182466,0.03384620285423037,0.8075305810397553
0.6067407131195068,0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6131405830383301,0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6178131103515625,0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6217031478881836,0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6264634132385254,0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6312596797943115,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6392090320587158,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6456272602081299,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.650357723236084,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6540420055389404,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6588034629821777,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6625480651855469,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6673538684844971,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6710672378540039,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6791894435882568,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6829283237457275,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6912326812744141,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.6959836483001709,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.7004966735839844,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.7042434215545654,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.7117350101470947,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.7162718772888184,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.7209093570709229,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.725733757019043,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.7302584648132324,0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.7393558025360107,-0.11190581936148891,0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.7430429458618164,-0.11190581936148891,0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.747509241104126,-0.11190581936148891,0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.7515277862548828,-0.11190581936148891,0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.7561559677124023,-0.11190581936148891,0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.7609071731567383,-0.11190581936148891,0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.7655305862426758,-0.11190581936148891,0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.7724342346191406,-0.11190581936148891,0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.7771306037902832,-0.11190581936148891,0.11190581936148891,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.7813854217529297,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.789064884185791,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.7925174236297607,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.7969131469726562,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.803469181060791,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.808232307434082,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.81203293800354,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.8169126510620117,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.8216204643249512,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.8262743949890137,-0.11190581936148891,0.0,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.8310871124267578,-0.11190581936148891,0.22381163872297782,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.8419680595397949,-0.11190581936148891,0.22381163872297782,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.8469381332397461,-0.11190581936148891,0.22381163872297782,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.8515579700469971,-0.11190581936148891,0.22381163872297782,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.8569531440734863,-0.11190581936148891,0.22381163872297782,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.8618447780609131,-0.11190581936148891,0.22381163872297782,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.869715690612793,-0.11190581936148891,0.22381163872297782,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.8735604286193848,-0.11190581936148891,0.22381163872297782,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.8783729076385498,-0.11190581936148891,0.22381163872297782,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.8821737766265869,0.0,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.8905806541442871,0.0,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.8950333595275879,0.0,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.9029033184051514,0.0,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.9080212116241455,0.0,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.9118411540985107,0.0,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.9168682098388672,0.0,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.921546459197998,0.0,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.9263162612915039,0.0,0.11190581936148891,0.0,-0.5789691641182466,0.03384620285423037,0.8075305810397553
0.9330852031707764,-0.11190581936148891,0.0,0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8075305810397553
0.9410243034362793,-0.11190581936148891,0.0,0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8075305810397553
0.9454662799835205,-0.11190581936148891,0.0,0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8075305810397553
0.9502172470092773,-0.11190581936148891,0.0,0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8075305810397553
0.9535257816314697,-0.11190581936148891,0.0,0.11190581936148891,-0.5789691641182466,0.03384620285423037,0.8075305810397553
0.9579505920410156,-0.11190581936148891,0.0,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.963740348815918,-0.11190581936148891,0.0,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.9688293933868408,-0.11190581936148891,0.0,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.9728834629058838,-0.11190581936148891,0.0,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.9781920909881592,-0.11190581936148891,0.0,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.9822020530700684,0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
0.9910106658935547,0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
0.998986005783081,0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.0029017925262451,0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.0078282356262207,0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.0117762088775635,0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.0169243812561035,0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.0209167003631592,0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.028930902481079,0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.0327575206756592,0.0,0.11190581936148891,-0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.0407943725585938,0.0,0.11190581936148891,-0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.0450286865234375,0.0,0.11190581936148891,-0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.0493879318237305,0.0,0.11190581936148891,-0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.052393913269043,0.0,0.11190581936148891,-0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.058398723602295,0.0,0.11190581936148891,-0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.0620265007019043,0.0,0.11190581936148891,-0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.0666899681091309,0.0,0.11190581936148891,-0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.0707087516784668,0.0,0.11190581936148891,-0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.0751564502716064,0.0,0.11190581936148891,-0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.079535722732544,0.0,0.11190581936148891,-0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.08561372756958,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
1.0910022258758545,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
1.095128059387207,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
1.0993187427520752,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
1.102421760559082,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
1.1067938804626465,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
1.1102628707885742,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
1.1146812438964844,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8075305810397553
1.1192219257354736,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.125415325164795,-0.11190581936148891,0.11190581936148891,0.0,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.1299476623535156,-0.11190581936148891,-0.33571745808446674,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.1372220516204834,-0.11190581936148891,-0.33571745808446674,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.140542984008789,-0.11190581936148891,-0.33571745808446674,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.14463210105896,-0.11190581936148891,-0.33571745808446674,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.1488690376281738,-0.11190581936148891,-0.33571745808446674,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8039468654434251
1.152031660079956,-0.11190581936148891,-0.33571745808446674,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
1.1578946113586426,-0.11190581936148891,-0.33571745808446674,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
1.1611716747283936,-0.11190581936148891,-0.33571745808446674,0.11190581936148891,-0.5749872579001019,0.03384620285423037,0.8075305810397553
